기준시간,원본시간,제목,미리보기
1일 전,1일 전,"도지코인, 블랙록 ETF 신청하면 50달러 갈까?","코인게이프는 블랙록이 비트코인(BTC)과 이더리움(ETH) 현물 ETF 시장을 장악하고 있으며, 최근 1,500억 달러 규모의 모델 포트폴리오에 비트코인... 블랙록은 현재까지 BTC와 ETH 외에 추가적인 암호화폐 ETF 신청을 하지 않았으며, 알트코인 ETF에 대해 신중한 입장을 보이고 있다. 다만, SEC가 친(親)..."
1일 전,1일 전,"21셰어스, 비트코인·이더리움 선물 ETF 청산 결정…이유는?","암호화폐 ETF 발행사 21셰어스(21Shares)가 비트코인(BTC)과 이더리움(ETH) 선물 ETF 청산을 공식 발표했다. 최근 기관 투자자들의 자금 유출이 지속되면서 ETF 시장에 변화가 감지되고 있다. 16일(현지시간) 암호화폐 전문매체 코인게이프에 따르면, 21셰어스는 ARK 21Shares 액티브 비트코인..."
1일 전,1일 전,"도이치 보르세, 2,500개 기관 대상 비트코인·이더리움 커스터디 도입","도이치 보르세(Deutsche Boerse) 산하 클리어스트림(Clearstream)이 기관 투자자를 위한 비트코인(BTC)과 이더리움(ETH) 커스터디 서비스를 도입한다. 이번 서비스는 자회사인 크립토 파이낸스(Crypto Finance)를 통해 제공되며, 기관들이 디지털 자산을 보다 쉽게 채택하도록 지원하는 것이 목표다. 블룸버그..."
1일 전,1일 전,"루미스 미국 상원의원 ""국가예산 비트코인 100만개 매입"" 발의","미국 재무부 산하에 보안이 강화된 비트코인 금고를 구축하고, 100만 BTC를 매입하는 프로그램을 포함한다. 연방준비제도(Fed)와 재무부의 기존 자산(금 등)을 활용해 자금을 조달하며, 개인 비트코인 보유자의 자산 보호 조항도 포함되어 있다. 트럼프 백악관의 전략비축안에 몰수 암호화폐에만 국한된..."
1일 전,1일 전,"美 부유층 투자자 26%, 암호화폐 보유...일반 투자자보다 높아","비트코인(BTC-USD)에 대해 더 자세히 알아보는 데 관심을 표했다. 그레이스케일 인베스트먼트의 유통 및 파트너십 책임자인 존 호프만(John Hoffman)은 ""이 새로운 데이터는 암호화폐에 대한 고액 순자산 투자자들의 신뢰가 커지고 있음을 강조한다""고 말했다. 그는 또한 지난해 비트코인 현물(-USD)과..."
1일 전,1일 전,"XRP, 이더리움보다 더 크게 오른다? 단, 한 가지 조건이 있다","한편, 비트코인(BTC)에 대해서는 최근 76,600달러까지 하락한 뒤 반등한 것이 긍정적이지만, 만약 70,000달러를 재차 테스트할 경우 시장이 약세로 기울 가능성이 높다고 경고했다. 현재 비트코인은 약84,000달러에 거래되고 있다."
1일 전,1일 전,"암호화폐 시장, 24시간 동안 레버리지 포지션 1611만 달러 청산","암호화폐 청산 데이터 / 코인글래스 코인별로는 비트코인(BTC) 관련 포지션이 가장 많이 청산되었다. 24시간 동안 비트코인 포지션에서 약 1001만... 청산 히트맵에 따르면, BTC, XRP, ETH 외에도 TON, RED, SOL 등이 주요 청산 대상이었으며, 24시간 동안 기타 알트코인들을 합쳐 약 1013만 달러의 청산이..."
1일 전,1일 전,비트코인보다 더 큰 잠재력? 스트래티지 주가 폭등의 비밀,"15일(현지시간) 투자 전문매체 더모틀리풀에 따르면, 비트코인(BTC)의 강세에도 불구하고 한 기술주가 이를 압도하는 성과를 보이고 있다. 바로... 스트래티지는 과거 엔터프라이즈 소프트웨어 기업이었지만, 2020년 이후 비트코인 매입에 전념하는 '비트코인 트레저리 컴퍼니()'로 탈바꿈했다. 창립자인..."
1일 전,1일 전,"비트코인, 7만 달러 조정 후 30만 달러 간다?","15일(현지시간) 암호화폐 전문매체 뉴스BTC에 따르면, 비트코인은 최근 하락세에도 불구하고 장기적인 상승 구조를 유지하고 있으며, 70,000달러... 그러나 온체인 분석업체 인투더블록(IntoTheBlock)에 따르면, 이번 하락으로 인해 650만 개 이상의 주소가 손실 구간에 진입했지만, 이는 과거..."
1일 전,1일 전,"이더리움, 독일 금융시장 진입! 이제 매수할 때일까?","이는 비트코인(BTC)과 함께 주요 암호화폐를 기존 금융 시스템에 통합하려는 움직임의 일환이다. 또한, 향후 스테이블코인과 실물 자산 토큰화 서비스도 추가될 예정으로, 장기적으로 기관 투자자들의 암호화폐 투자 접근성이 개선될 전망이다. 더모틀리풀은 이번 발표가 긍정적인 신호이긴 하지만, 기관..."
1일 전,1일 전,비트코인 6만 달러 진입하면 강세장 끝? 벤자민 코웬 경고,"15일(현지시간) 암호화폐 전문매체 데일리호들에 따르면, 유명 암호화폐 애널리스트 벤자민 코웬(Benjamin Cowen)은 비트코인(BTC)이 60,000달러대까지 하락할 경우 이번 강세장이 종료될 가능성이 높다고 경고했다. 코웬은 최근 유튜브 영상에서 비트코인이 2017년과 유사한 패턴을 보일 수 있다고..."
1일 전,1일 전,[자정 뉴스브리핑] 미 SEC 암호화폐 TF팀장 “업계 위한 ‘안전한 항구...,유명 BTC 투자자 카일 샤세(Kyle Chass)와의 최근 인터뷰에서 “바이낸스와 코인베이스에 대적하는 거래소를 올해 출범할 계획”이라고 말했다. 그는 “이 거래소는 완벽하게 탈중앙화 되고 가능한 많은 레버리지를 제공할 것”이라고 설명했다. 미 유권자 2명 중 1명 ‘ 비축안’ 반대 미국 유권자 2명 중...
1일 전,1일 전,"엑스알피(XRP), 암호화폐 시장 새로운 리더되나?","그는 또한 최근 비트코인(BTC)의 하락세에 대한 반박을 하기도 했다. 현재 XRP는 암호화폐 시장의 침체에도 불구하고 두드러진 회복력을 보이고 있다. 최근 4일 동안 16% 이상 상승했으며, 목요일에는 0.58%의 추가 상승세를 기록했다. 반면 비트코인은 4% 이상 하락했다. 이러한 상승세는 프랭클린 템플턴..."
1일 전,1일 전,비트코인 불런 끝났나? 4월 30일 이후 대규모 상승 가능성,"15일(현지시간) 암호화폐 전문매체 코인게이프에 따르면, 최근 비트코인(BTC)이 조정을 겪으며 투자자들의 우려가 커지고 있지만, 전문가들은 여전히 불런(Bull Run, 강세장)이 진행 중이며 4월 30일 이후 대규모 상승이 예상된다고 분석했다. 비트코인은 올해 초 109,100달러까지 상승했으나, 현재 84,200달러..."
1일 전,1일 전,"브라질, 비트코인으로 급여 받는다? 암호화폐 법안 주목","15일(현지시간) 암호화폐 전문매체 더크립토베이직에 따르면, 브라질 국회가 비트코인(BTC)과 기타 암호화폐로 급여를 지급하는 법안의 도입을 검토 중이다. 이 법안은 상파울루의 전 연방 의원 루이스 필리페(Luiz Phillipe)가 제출했으며, 브라질 내 노동자들이 임금과 노동권 보상을 최대 50%까지 암호화폐로..."
1일 전,18시간 전,"트럼프의 친암호화폐 정책, 비트코인 70만 달러 전망 불 지핀다","도널드 트럼프 대통령이 암호화폐 시장에 우호적인 정책을 적극 추진하면서 비트코인(BTC)의 상승세가 더욱 탄력을 받을 것이란 전망이 제기됐다.... 전문가들은 이러한 규제 완화 조치가 비트코인 ETF와 기관 투자 확대를 촉진하고, 장기적으로 가격을 수백만 달러까지 끌어올릴 수 있다고 보고 있다...."
1일 전,1일 전,"XRP, 블랙록 ETF 신청설에 상승세...5달러 돌파 가능할까?","제라치는 ""블랙록이 비트코인(BTC)과 이더리움(ETH) ETF 시장을 선점한 만큼, 경쟁사들이 솔라나와 XRP ETF를 먼저 출시하도록 방치하지 않을 것""이라고 분석했다. 이 같은 전망에 힘입어 XRP 가격은 2.46달러까지 상승했으며, 24시간 최고가는 2.47달러로 기록됐다. 시장에서는 XRP가 2.1~2.2달러..."
1일 전,17시간 전,비트코인이 애플보다 커진다고? 현실성 따져보니…,"16일(현지시간) 투자 전문매체 더모틀리풀에 따르면, 캐시 우드(Cathie Wood)가 이끄는 아크 인베스트먼트가 비트코인(BTC)의 장기 전망을 강력히 낙관하고 있다. ARK는 2030년까지 비트코인이 148만 달러에 도달할 수 있으며, 이는 현재 가격 대비 1,660% 상승할 가능성을 시사한다고 밝혔다. 더모틀리풀은..."
1일 전,1시간 전,"암호화폐 시장, 연준 금리 결정 앞두고 변동성 확대","비트코인(BTC)은 8만 2,000달러까지 하락한 후 8만 3,000달러 선을 회복했지만, 2주 동안 여전히 11% 가까이 하락한 상태다. 이더리움(ETH) 역시 1,900달러 아래로 떨어지며 약세 시장에 머물고 있다. 알트코인들도 대부분 하락세를 보였다. 솔라나(SOL)와 파이네트워크(PI)가 큰 낙폭을 기록한 반면, 시바이누(SHIB)..."
1일 전,1시간 전,"비트코인, 100억 달러 청산 후 반등 준비?...새로운 상승 국면 진입하나","최근 2개월 동안 비트코인(BTC) 시장에서 100억 달러 규모의 미결제 약정(Open Interest)이 증발하며 강한 조정이 발생했다. 그러나 전문가들은 이번 조정이 시장 리셋을 의미하며, 비트코인이 새로운 상승 국면에 진입할 가능성이 크다고 분석하고 있다. 암호화폐 전문매체 크립토뉴스에 따르면, 1월..."
1일 전,2시간 전,"파우누스 글로벌, 법률 자문 의견서 통해 '건전한 운영과 준법 시행'",법률 자문 의견서는 비트코인(BTC) 변동성이 커진 암호화폐 시장의 하락장 상황에서 재단 운영 건전성과 파우누스 코인(FNS)의 가치를 증명하기 위해 진행됐다. 법률 자문 의견서는 명확한 법적 기준에 따라 파우누스 글로벌 재단 운영과 파우누스 코인에 대한 평가를 실행했다고 밝혔다. 법률 자문 의견서는...
1일 전,2시간 전,"트럼프의 비트코인 비축 계획, 금융권 경고 촉발… ECB '위험 요소' 지적",트럼프 대통령의 비트코인(BTC) 비축 계획이 시장의 예상과 달리 부정적인 반응을 불러일으키며 국제 금융권의 경고를 촉발했다. 특히 유럽중앙은행(ECB)의 거버닝 카운슬 멤버 프랑수아 빌루아 드 갈로(Francois Villeroy de Galhau)는 미국 정부의 암호화폐 친화적 정책이 글로벌 금융 시스템을 위협할 수 있다고...
1일 전,2시간 전,"베드락, 한국시장 공략 위해 펜타베이스와 파트너십 맺어","uniBTC는 BTC 보유자가 유동성을 유지하면서도 보상을 받을 수 있도록 설계된 비트코인 기반 유동성 스테이킹 토큰이다. 현재 베드락의 총 예치 자산(TVL)은 5억 달러 이상으로, uniBTC를 비롯해 brBTC, uniETH, uniIOTX 등 다양한 자산을 지원한다. 또한 Eigen Layer, Babylon, IoTeX와의 통합을 통해 체인..."
1일 전,2시간 전,"베드락, 펜타베이스와 파트너십 체결...한국 시장 중점 공략 나서","uniBTC는 BTC 보유자가 유동성을 유지하면서도 보상을 받을 수 있도록 설계된 비트코인 기반 유동성 스테이킹 토큰이다. 현재 베드락의 총 예치 자산(TVL)은 5억 달러 이상으로, uniBTC를 비롯해 brBTC, uniETH, uniIOTX 등 다양한 자산을 지원한다. 또한 Eigen Layer, Babylon, IoTeX와의 통합을 통해 체인..."
1일 전,2시간 전,"암호화폐 시장, 24시간 동안 레버리지 포지션 2억 230만 달러 청산…숏...","암호화폐 청산 데이터 / 코인글래스 코인별로는 비트코인(BTC) 관련 포지션이 가장 많이 청산되었다. 24시간 동안 비트코인 포지션에서 약 9천466만 달러가 청산되었으며, 4시간 기준으로는 490만 달러의 숏 포지션 청산이 발생했다. 이더리움(ETH)은 24시간 동안 약 4천443만 달러의 포지션이..."
1일 전,54분 전,"트럼프 전 부인, '비트코인 예수' 로저 버 기소 중단 촉구","당국은 그가 2014년 미국 시민권을 포기하면서 보유한 비트코인(BTC)을 신고하지 않았고, 이로 인해 국세청(IRS)에 4,800만 달러(약 701억 원) 규모의 손실을 초래했다고 주장하고 있다. 메이플스는 트럼프가 첫 번째 부인인 이바나 트럼프와 결혼한 시기에 인연을 맺었고, 1993년부터 1999년까지 그의 두 번째..."
1일 전,2시간 전,비트코인 2만 달러까지 폭락 가능? 나스닥 베어마켓 진입이 변수,"비트코인(BTC)이 84,000달러 저항을 돌파하지 못하는 가운데, 미국 증시 조정과 함께 하락 가능성이 커지고 있다. 경제학자 피터 시프(Peter Schiff)는 나스닥이 40% 하락해 베어마켓에 진입하면, 비트코인 가격이 20,000달러까지 폭락할 수 있다고 경고했다. 17일(현지시간) 암호화폐 전문매체..."
1일 전,2시간 전,"북한, 바이비트 해킹 후 비트코인 정부 보유량 세계 3위…라자루스 3억...","이에 따라 북한은 현재 총 1만3562BTC(약 11억4000만 달러)를 보유하고 있는 것으로 추정된다. 이는 미국(19만8109BTC), 영국(6만1245BTC)에 이어 3위에 해당하며, 부탄(1만635BTC), 엘살바도르(6117BTC)를 넘어서는 수치다. 이번 자산 확보는 도널드 트럼프 미국 대통령이 3월 6일 전략적 비트코인 비축기금(SBR)을 공식..."
1일 전,2시간 전,한국은행 '비트코인 국가 전략 비축 고려하지 않고 있다',"한국은행이 국가 전략적 비트코인 비축을 고려하고 있지 않으며, 외환보유고에 비트코인(BTC) 포함에 신중해야 한다고 밝혔다. 16일 한국은행은 차규근 의원의 서면 질의에 대한 응답으로 비트코인을 외환보유고에 포함하는 문제를 논의하거나 검토한 적이 없다고 밝혔다. 한국은행은 ""가상자산 시장이..."
