기준시간,원본시간,제목,미리보기
1일 전,26분 전,"낸드·D램 ""겨울 끝나고 봄?""…현물가 상승에 반등 기대감",일례로 지난 2021년 8월 미국 모건스탠리는 '윈터 이즈 커밍'(Winter is coming)이라는 제목의 보고서에서 메모리 현물 가격 약세를 근거로 반도체 시황의 호황 사이클이 끝나고 하락세로 접어들 것이라고 예측했다. 하지만 코로나19 재택근무에 따른 IT기기 수요 급증 등으로 메모리 수요가 늘어...
1일 전,30분 전,“[속보]헌재 17일 탄핵 선고”… 이런 가짜뉴스 생성 사이트도 등장,"지난 2021년 한 사이트에서는 삼성전자가 한 반도체 업체를 인수하라고 지시했다는 가짜뉴스가 만들어졌고, 이 가짜뉴스는 SNS를 타고 퍼졌다. 이후 해당 업체의 주가는 가격제한폭인 29.89％까지 치솟았다. 곽준호 법무법인 청 변호사는 “이러한 사이트의 목적은 사람들의 클릭을 최대한 많이 유도해 광고..."
1일 전,30분 전,"美, 2일 상호관세 부과 후 양자협정 체결 가능성 시사···韓, 대상국에...","그렇기에 ""트럼프 대통령이 말하고자 하는 것은 두 가지""라며 ""첫째 알루미늄, 철강, 반도체, 자동차 제조 등 핵심 산업에서 트럼프 대통령은 이들 산업을 보호하고 역량을 구축하려면 미국에서 생산할 수 있는 경제적 인센티브를 보장하는 것이라고 믿는다""라고 전했다. 이어 ""두 번째는 글로벌이다. 우리는..."
1일 전,29분 전,[정영오 칼럼] 2017년보다 힘든 2025년,당시도 미국 도널드 트럼프 집권에 대외환경이 어려웠으나 반도체 수출 증가와 글로벌 경제 회복이 경제 숨통을 틔웠다. 하지만 올해는 거세진 글로벌 보호무역 바람에 대외 환경은 더 어둡다. 한계에 도달한 가계부채와 8년 전보다 높은 금리 등으로 내수 역시 쉽게 회복하기 힘들다. 탄핵정국이...
1일 전,29분 전,"SK하이닉스, 인재 확보 드라이브…세 자리수 신입 공채","이런 움직임은 AI(인공지능) 반도체 수요가 급증하는 가운데 HBM(고대역폭 메모리) 주도권을 지키고 기술 경쟁력 우위를 확보하기 위한 목적으로 풀이된다. ※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일..."
1일 전,29분 전,"인천 서운도서관, 초등학생 대상 과학 체험 프로그램 운영…인천 지역 ...","●인천 서운도서관, 항공·로봇·반도체·에너지 분야 체험 교육 진행 인천 계양구 서운도서관이 ‘4월 과학의 달’을 맞이하여 초등학생 1~6학년을... 세부 프로그램으로 ‘항공 분야’ 내가 디자인하는 UAM 시스템(초등 1~6학년), ‘로봇 분야’ 나만의 AI 로봇 친구 만들기(초등 1~6학년), ‘ 분야’..."
1일 전,28분 전,민감국가 '대못'…몰아치는 미국발 '청구서',"한국이 DOE의 민감국가에 지정됨에 따라 원전, 핵 비확산 분야는 물론 반도체, 인공지능(AI), 양자, 바이오테크 등 첨단산업 분야에서 한미 간 연구·개발 협력에 영향을 받을 것으로 보입니다. (그래픽=뉴스토마토) 지정 '두 달간' 깜깜이…정부, 뒤늦은 대응에 '진땀' 문제는 민감국가 지정 파급력이 당면한 현안..."
1일 전,28분 전,"미래에셋증권, 엔화 RP 잔고 500억엔 돌파…신한투자증권, 디지털 우수 ...","주식은 반도체/인프라, 소프트웨어, 로보틱스 등 성장성이 높은 AI 핵심 테마 관련 기업에 집중 투자해 성과를 높일 계획이다. 이 펀드의 목표 수익률은 7%로 설정되었으며, 목표 달성 후에는 전체 포트폴리오를 채권 및 채권형 ETF로 전환해 6개월 후 환매한다. 현재 주도적인 AI 산업을 크게 ..."
1일 전,28분 전,삼성전자 4개월 만에 5%대 급등…반도체 밸류체인 강세 이어져,"반도체주가 업황 개선 전망에 인공지능(AI) 랠리 재개 기대감이 겹치며 17일 강한 반등세로 코스피 강세를 견인했다. 사진=연합뉴스 삼성전자는 5% 넘는 급등세로 4개월 만에 최대 오름폭을 기록했고, 반도체 장비주를 포함한 밸류체인 종목들이 일제히 강세를 보였다. 이날 코스피가 1.73% 강세로 2..."
1일 전,28분 전,美증시 조정 끝났나…코스피 향방 외국인에 달렸다,이어 “FOMC 다음날 발표되는 마이크론 실적(10일) 역시 미국 증시뿐 아니라 국내 증시에도 영향력을 행사하는 이벤트”라면서 “지난주부터 메모리 업황의 조기 해빙 기대감이 국내 반도체주 주가 반등으로 이어지고 있기에 마이크론 실적 및 컨퍼런스콜이 이 같은 반등세에 정당성을 가져다 줄 수...
1일 전,28분 전,"""지금이 쌀 때"" 외국인·기관 순매수에 삼성전자 5%대 급등","김경민 대신증권 연구원은 ""최근 반도체 D램 가격 반등 추세로 레거시 반도체 업황 턴어라운드 기대감이 고조되면서 전기전자 업종을 중심으로 외국인 투자자 저점매수세가 유입됐다""며 ""삼성전자가 5%대 상승하면서 코스피 상승을 견인했다""고 분석했다. 실제 주는 최신 D램 모델 DDR5 가격 상승..."
1일 전,28분 전,"독해진 이재용의 입…""사즉생의 각오로 위기 대응해야""","반도체, 모바일 등 주요 사업 지배력이 약화하는 상황이 그만큼 심각하다는 인식이 반영된 것 아니냐는 해석이 나오는 이유다. 삼성전자는 지난해 반도체, TV, 스마트폰 등 주요 사업의 세계 점유율이 모두 전년보다 하락했다. 사업보고서에 따르면 삼성전자 TV의 세계 시장점유율은 2023년 30.1%에서 지난해 28.3..."
1일 전,28분 전,삼성전자 4개월 만에 5%대 급등…반도체 밸류체인 강세 이어져,"반도체주가 업황 개선 전망에 인공지능(AI) 랠리 재개 기대감이 겹치며 17일 강한 반등세로 코스피 강세를 견인했다. 사진=연합뉴스 삼성전자는 5% 넘는 급등세로 4개월 만에 최대 오름폭을 기록했고, 반도체 장비주를 포함한 밸류체인 종목들이 일제히 강세를 보였다. 이날 코스피가 1.73% 강세로 2..."
1일 전,28분 전,민감국가 '대못'…몰아치는 미국발 '청구서',"한국이 DOE의 민감국가에 지정됨에 따라 원전, 핵 비확산 분야는 물론 반도체, 인공지능(AI), 양자, 바이오테크 등 첨단산업 분야에서 한미 간 연구·개발 협력에 영향을 받을 것으로 보입니다. (그래픽=뉴스토마토) 지정 '두 달간' 깜깜이…정부, 뒤늦은 대응에 '진땀' 문제는 민감국가 지정 파급력이 당면한 현안..."
1일 전,28분 전,"미래에셋증권, 엔화 RP 잔고 500억엔 돌파…신한투자증권, 디지털 우수 ...","주식은 반도체/인프라, 소프트웨어, 로보틱스 등 성장성이 높은 AI 핵심 테마 관련 기업에 집중 투자해 성과를 높일 계획이다. 이 펀드의 목표 수익률은 7%로 설정되었으며, 목표 달성 후에는 전체 포트폴리오를 채권 및 채권형 ETF로 전환해 6개월 후 환매한다. 현재 주도적인 AI 산업을 크게 ..."
1일 전,27분 전,"日증시, 반도체주 강세 등에 상승 마감…닛케이지수 0.93%↑","이날 도쿄증시에서는 최근 하락하던 반도체 관련주의 상승이 두드러졌다. 도쿄일렉트론은 2.21％, 아드반테스트는 2.73％, 소프트뱅크그룹(SBG)은 1.82％ 뛰었다. 이들 반도체 관련주는 14일(현지 시간) 미국 뉴욕증시에서 기술주 중심의 나스닥지수가 상승한 영향을 받았다. 관련 종목으로..."
1일 전,20분 전,"[마감시황] 코스피, 외국인·기관 매수세에 상승 전환...2610.69 마감","이경민 대신증권 연구원은 ""반도체 업종을 중심으로 코스피 상승 추세가 이어졌다""며 ""최근 반도체 D램 가격 반등 추세로 레거시 반도체 업황의 턴어라운드 기대감이 고조되면서 전기전자 업종을 중심으로 외국인 투자자의 저점매수세가 유입됐다""고 분석했다. 한편, 이날 서울 외환시장에서..."
1일 전,30분 전,[오늘A주] 여전히 약한 내수에 보합...,"화웨이의 반도체 자회사인 하이실리콘 관련 주도 상승했다. 징싸이커지(晶賽科技), 선전화창(深圳華強) 등이 상한가를 기록했다. 하이실리콘의 PC용 CPU(중앙 처리 장치)인 X90 칩이 중국 정보 보안 평가센터의 검증에서 신뢰성 등급 평가 2급 인증을 받았다는 소식에 관련 주가 들썩였다. 이로써 화웨이의..."
1일 전,20분 전,"국내 기업가치 G20 대비 낮아… 한은 ""주주환원 강화시 가치상승""",다만 반도체 등 정보기술(IT) 부문은 금융업 등과 달리 주주환원이 기업가치에 미치는 영향이 명확하게 확인되지 않은 것으로 나타났다. 대규모 자본적 지출이 필요한 산업의 경우 주주환원이 기업가치에 미치는 영향이 크지 않았기 때문이다. 이에 IT기업의 경우 투자와 주주환원 간의 균형이 중요하다는...
1일 전,19분 전,"코스피 2600선 회복…삼성전자 5%대 급등, 방산도 강세","코스피가 반도체와 방산주 강세에 힘입어 2주만에 2600선을 회복했다. 17일 한국거래소에 따르면 코스피는 전날보다 1.73% 오른 2610.69로 장을... 삼성전자 뿐 아니라 코스피, 코스닥 시장의 반도체주가 대체로 강세를 보였다. 증권가에선 엔비디아가 17일(현지시간)부터 개최하는 ‘엔비디아 개발자..."
1일 전,8분 전,"코스피, 외인 매수세 힘입어 2610선 회복","인공지능(AI) 반도체 시장 세계 1위 엔비디아가 오는 17~21일 미국 캘리포니아 새너제이에서 개최하는 세계 최대 AI 개발자 콘퍼런스 'GTC 2025'에 대한 기대감이 반도체주에 반영되며 지수가 상승했다. 이날 삼성전자는 외국인 매수세에 힘입어 5.3% 급등했고, SK하이닉스(0.73%), 주성엔지니어링(11...."
1일 전,8분 전,"이재용 ""삼성다운 저력 잃어…사즉생 각오로 과감하게 행동할 때""","한 참석자는 ""메모리 반도체가 자만해 AI에 제대로 대처하지 못하는 등 반도체 사업이 대규모 투자에도 성과를 내지 못했고, 가전 제품의 품질 경쟁력도 저조하다는 등의 내용이 공유됐다""고 전했다. 세미나에선 영상에 이어 교수 등 외부 전문가들이 외부에서 바라보는 삼성의 위기 등을 주제로 강연했다. 이..."
1일 전,7분 전,광주·전남 수출 2개월 연속 내리막,"품목별로 광주는 수송장비(10.8%)와 기계류(40.0%), 타이어(13.6%)가 수출을 견인했다. 반도체(-14.4%)와 가전제품(-29.4%)은 수출에 어려움을 겪었다. 전남은 기계류(11.5%)에서 수출이 증가했으나 석유제품(-12.3%), 화공품(-21.4%), 철강제품(-10.2%), 수송장비(-56.0%) 등 대부분 품목에서 수출이 줄었다."
1일 전,6분 전,"한국재무관리학회, “MBK ‘무책임한 자산매각 경영’이 홈플러스 붕괴...","토론 배포자료에 따르면, 고려아연은 국내 비철금속 제련 능력의 78%를 차지하며, 반도체용 고순도 황산 공급량의 65%, 이차전지 전구체 생산의 40%를 담당하는 국가 핵심 인프라이다. 또한 미국 방위산업과도 긴밀히 연결되어 있어, 고려아연이 미국에 공급하는 안티모니와 텔루륨의 생산 중단 시 F-35 전투기의..."
1일 전,4분 전,"구미대, 'RISE 사업' 7개 과제 선정","반도체·방산 혁신LAB을 비롯하여 학과별로 다양한 LAB을 구성하고 이를 통해 연구, 기술지원, 창업 등을 지원하고, 구미와 경북에 정주할 수 있는 맞춤형 실무인재를 양성할 예정이다. K-IVY 프로젝트에는 구미지역 3개 대학이 유학생 교육을 위한 연합대학을 구성하고, 지역기업에 필요한 인력을 공급하는..."
1일 전,4분 전,"구미대, 'RISE 사업' 7개 과제 선정","반도체·방산 혁신LAB을 비롯하여 학과별로 다양한 LAB을 구성하고 이를 통해 연구, 기술지원, 창업 등을 지원하고, 구미와 경북에 정주할 수 있는 맞춤형 실무인재를 양성할 예정이다. K-IVY 프로젝트에는 구미지역 3개 대학이 유학생 교육을 위한 연합대학을 구성하고, 지역기업에 필요한 인력을 공급하는..."
1일 전,8분 전,"[더벨][이사회 모니터]'SKC 재무통' 유지한 아이에스시 대표, 보드멤버 ...",유 대표는 웨이퍼(반도체 원판) 전문기업 SK실트론 사업개발 본부장과 수펙스(SUPEX) 추구협의회 투자2팀장을 거쳤다. SKC의 경영지원부문장(CFO)... 또 그룹의 반도체 계열사 중 하나인 SK실트론에서 반도체 사업을 이끈 이력도 있다. SK그룹과 이사회에서도 이런 이력을 높이 평가해 아이에스시에 배치한...
1일 전,4분 전,"[오늘증시]코스피, 외국인·기관 '사자' 1.73% 껑충 ""2610선 마감""...코스...","코스피 시가총액 상위 10개 종목 중 삼성전자 5.3%, 삼성전자우 4.29% 등 반도체 기업이 오르며 코스피 상승을 견인했다. 특히 엔비디아의 'GPU 테크놀로지 콘퍼런스(GTC) 2025'에 대한 기대감이 반도체 업종에 호재로 작용했다. 지난 주말 뉴욕 증시에서도 엔비디아가 5%대 급등하며 대형..."
