기준시간,원본시간,제목,미리보기
1일 전,1일 전,"트럼프, 예멘 후티 반군에 대규모 공습 개시... 중동 긴장 고조","러시아는 우크라이나 전쟁에서 이란의 무기에 의존하고 있다는 의혹을 받고 있다. 이란은 핵무기 개발 의사를 부인하고 있지만, 국제원자력기구(IAEA)는 이란이 우라늄 농축을 가속화하고 있다고 경고하고 있다. 서방 국가들은 이란의 핵 개발이 무기 개발로 이어질 가능성을 우려하고 있다. 이번 트럼프..."
1일 전,1일 전,트럼프 보란 듯 캐나다의 소심한 복수?…美 장관에 미니 레드카펫,"출국을 앞두고 북미 영공 방어를 위한 캐나다와의 공동 군사 훈련, 우크라이나 전쟁 종식을 위한 양국의 노력 등을 언급하며 ""캐나다를 어떻게 합병할지에 관한 회의가 아니다""라고 주장했다. 트럼프 대통령이 캐나다를 미국의 '51번째 주(state)'로 편입하겠다고 발언한 부분을 의식한 장면이다. 관세에 대해선..."
1일 전,1일 전,"국제 금값, '트럼프發 관세전쟁' 우려에 첫 '3000달러' 돌파","주식처럼 손쉽게 투자할 수 있는 금 상장지수펀드(ETF)를 통해 금 매입 수요가 지속된 데다 우크라이나 전쟁과 미중 갈등 격화 이후 각국 중앙은행들이... 금 매입이 구조적으로 더 높은 수준을 유지할 것""이라며 ""이는 러시아와 우크라이나 간 휴전이 이뤄진 후에도 마찬가지일 것으로 보인다""라고 평가했다."
1일 전,1일 전,"""죽는 것보단 점령 당하는 게 낫다"" 양심적 병역거부까지 급증…난리난...","연합뉴스는 15일(현지시간) 영국 일간 파이낸셜타임스(FT)의 보도를 인용해 독일은 2022년 러시아의 우크라이나 침공 이후 약 1000억 유로(약 158조원)를... 러시아의 우크라이나 침공으로 안보 위협이 현실화한 이후 유럽 각국이 군비 확충에 나서면서, 실제 전쟁에 투입될 가능성이 높아졌다. 안 그래도 힘든..."
1일 전,1일 전,주유소 기름값 5주 연속↓…9주 만에 1600원대,"이번 주 국제유가는 미국 관세 정책에 따른 세계 경기 둔화 우려 지속, 국제에너지기구(IEA)의 석유 수요 전망 하향, 러시아-우크라이나전 휴전 논의 진전 등으로 하락했다. 수입 원유 가격 기준인 두바이유는 직전 주보다 0.1달러 내린 71.2달러였다. 국제 휘발유 가격은 0.9달러 내린 77.7달러, 국제..."
1일 전,1일 전,서울 시내 재개발 ‘우후죽순’…“이러다 고담시 만든다”,특히 최근 러시아-우크라이나 전쟁 등으로 공사비가 급등하면서 조합-시공사간 소송전이 벌어져 사업이 중단돼 입주 일정이 늦어지는 사례가 빈번해지고 있다. 호당 수억원대에 이르는 재건축 분담금도 갈수록 도시정비사업을 만들고 있다. 이에 건설사들도 '선별 수주' 기조를 강화해 신반포4차 등 주요...
1일 전,1일 전,"북한 최선희, 러 외무차관 면담…러·우 휴전협상 논의했나",루덴코 차관은 북한 외교 당국에 도널드 트럼프 미국 대통령의 러시아-우크라이나 휴전 제안에 대한 러시아의 입장을 설명했을 것으로 보입니다. 또 북한군의 추가 파병 여부를 논의했을 가능성도 제기됩니다. 북한 당국은 러시아 측에 우크라이나군에 생포된 북한군 포로를 송환하는 문제에서 협조를 요청했을...
1일 전,1일 전,"'의지의 연합' 참여국, 우크라 평화유지군 논의에 속도…""실행 단계""",우크라이나의 전후 안전보장을 지원하기 위한 일명 '의지의 연합' 참여국들이 휴전에 대비해 평화유지군 파병 논의에 속도를 내기로 했습니다. 키어... 경우 합의 위반 여부를 식별하기 위한 강력한 감시 조치가 필요하다는 데 동의했다고 덧붙였습니다. 정성호 기자 #의지의연합 #스타머 # #평화유지군
1일 전,1일 전,두 달 몰랐다 이제서야 '사태 파악'…'민감국가' 대응책 없는 정부,"한국과 같은 명단에 국제 분쟁에 연관된 이스라엘, 대만, 우크라이나 등이 포함된 것으로 봤을 때 트럼프 대통령이 각국의 핵 보유 관련 파격 결심을 할 가능성을 염두에 둔 것이라는 뜻이다. 문제는 핵 무장론 여론 증폭이 민감국가 분류의 이유라면 이에 대해 정부가 미국에 어떤 '조치'를 약속하기 어렵다는..."
1일 전,1일 전,"미 '민감국가' 지정에 '네 탓 공방'…여 ""탄핵 책임"" 야 ""외교 참사""","그는 ""또한, 핵무장론은 단순히 민감국가 지정에만 한정해 논할 수 있는 어젠다가 아니다""며 ""1994년 핵무장을 해제하고 나서 지금 우크라이나가 어떻게 되었는지, 미국의 트럼프 대통령으로부터 어떤 대접을 받고 있는지 전 세계가 두 눈으로 똑똑히 보고 있지 않냐""고도 말했다. 이어 ""국민의힘은 이 상황에 대해..."
1일 전,1일 전,우크라 지원 '의지의 연합' 첫 온라인 회의…파병 논의 '속도',"우크라이나 전후 안전보장을 지원하기 위한 ‘의지의 연합’(Coalition of the willing)이 출범 후 첫 회의를 개최하고, 평화유지군 파병 논의를 가속화... 지난 2일 출범 후 첫 회동으로, 회의에는 볼로디미르 젤렌스키 우크라이나 대통령을 비롯해 영국, 캐나다, 호주, 뉴질랜드, 유럽연합(EU)·북대서양조약기구(NATO..."
1일 전,1일 전,"""美 특사, 푸틴 면담하려고 장시간 기다려""…트럼프 ""가짜뉴스""","앞서 영국 매체인 스카이TV는 미국과 우크라이나가 합의한 '30일 임시휴전안'을 논의하기 위해 모스크바를 방문한 위트코프 특사가 푸틴 대통령을 최소 8시간 기다렸다고 보도했다 위트코프는 13일 점심시간쯤 모스크바에 도착했지만, 8시간 넘게 기다린 끝에 밤늦게 크렘린궁에서 푸틴 대통령을 만날 수..."
1일 전,1일 전,"[로펌핫스폿] 세종 GBSC ""인바운드-아웃바운드 기업·정부·산학 자문 전...","(왼쪽부터)법무법인 세종 글로벌비즈니스전략센터(GBSC)의 김재영 부센터장, 김병국 센터장, 이창한 전문위원 [사진=세종] GBSC는 국토교통부, 해외건설협회, 해외인프라도시개발지원공사 등이 발주한 우크라이나 재건 프로젝트, 인도 건설 진출 전략 프로젝트 등 국가급 용역을 수행하며 해외 자문 범위를..."
1일 전,1일 전,"英심리학자 ""尹·트럼프, 나르시시스트 리더…자기 세상에 갇혔다""","Q : 러시아의 우크라이나 침공, 트럼프 대통령의 재선, 한국의 계엄 사태 등을 고려할 때, 단절된 리더십이 세계 정치의 새로운 흐름이 되는 듯하다. A : 단절된 리더십은 결국 국민 다수의 저항을 받게 되며 무능과 부패 때문에 실패하게 된다. 동유럽이 1990년대에 무너졌듯, 이란·러시아·북한도 결국은 붕괴할..."
1일 전,1일 전,"최선희, 러시아 외교차관 접견..북한군 포로 송환 요구했나","러시아의 우크라이나 침공에 파병된 북한군 관련, 특히 우크라군이 생포한 북한군 포로 송환에 대한 문제가 다뤄졌을 것으로 보인다. 북한 노동당 기관지 노동신문과 관영매체 조선중앙통신 보도에 따르면, 루덴코 차관이 단장을 맡은 러시아 외무성 대표단은 북한 평양을 찾아 최 외무상과 담화를 가졌다. 러..."
1일 전,1일 전,"""워라벨 챙길게요"" 양심적 병역거부도 폭증…독일 '초비상'",독일은 러시아가 우크라이나를 침공하자 2022년부터 1000억 유로(약 158조원)를 투입하며 군비를 증강하고 있다. 현역병 수도 2025년 20만3000명으로... 이들이 유럽의 집단 안보를 위해 우크라이나나 라트비아 등으로 파병된다면 '왜 남의 나라를 위해 우리만 총을 들어야 하느냐'는 불만이 제기될 수 있다는...
1일 전,1일 전,"평양서 북러 차관회담...""북, 포로 송환 요구 가능성""","전문가들은 이 자리에서 북한이 우크라이나에 붙잡힌 북한군 포로를 송환하는 방안을 요구했을 가능성을 제기했습니다. 자세한 내용, 취재기자 연결해... 특히, 이 자리에서 북한이 러시아에 우크라이나에 붙잡힌 북한군 포로들을 송환해달라고 요구했을 가능성도 제기됩니다. 현재 북한이 파병에 대한 공식..."
1일 전,1일 전,"미국의 ‘민감국가’ 지정.. 한국, 두 달간 ‘몰랐다’가 뒤늦게 사태 ...","실제로 DOE가 ‘민감국가’로 분류한 국가엔 중동의 이스라엘, 대만, 우크라이나 등이 포함돼 있어, 향후 핵무기 보유 가능성을 사전에 봉쇄하려는 미국의 전략적 판단이라는 해석도 제기되고 있습니다. ■ 남은 한 달.. ‘카드 없는’ 정부, 대응책 무엇? 문제는 오는 4월 15일 민감국가 지정이 공식 발효될 경우..."
1일 전,1일 전,"러 차관 방북…'30일 휴전' 시간 끄는 푸틴, 작전회의 시작됐나","블라디미르 푸틴 러시아 대통령이 우크라이나전 ‘30일 휴전안’에 대한 대답을 내놓지 않고 있는 가운데 한반도 업무를 담당하는 안드레이 루덴코... 우크라이나 종전 관련 논의가 의제로 올랐을 가능성이 제기되는 대목이다. 이와 관련, 러 측이 미국과의 협상 상황 일부를 북 측에 공유했을 수도 있다. 미국과..."
1일 전,1일 전,"미·러 외교수장 통화…""우크라 종전 협상 다음 단계 논의""",마코 루비오 미국 국무부 장관과 세르게이 라브로프 러시아 외무부 장관이 현지시간 15일 통화하고 우크라이나 종전 협상 문제를 논의했다고 미 국무부가... 미국은 앞서 지난 11일 사우디아라비아에서 우크라이나 측과 만나 '30일간의 일시 휴전'에 합의하고 러시아에 수용을 촉구했지만 러시아는 원칙적으로...
1일 전,23시간 전,"EU '수교 50년' 초청에 시진핑 '노'…""쉽지 않은 反트럼프 동맹""","2022년 러시아의 우크라이나 침공 이후 EU는 중국이 러시아를 물밑에서 지원한다는 의혹을 제기했다. 이때부터 관계가 서먹해지기 시작해 EU가 중국의 보조금 정책을 이유로 지난해 중국산 전기차에 대규모 상계관세를 부과한 뒤로 긴장이 더 고조됐다. EU의 한 고위 외교관은 FT에 ""(중국과의) 관계가 살얼음판..."
1일 전,23시간 전,트럼프 파상공세에 맞서 탁월한 외교력 보여준 멕시코 좌파 대통령 셰인...,"저스틴 트뤼도 캐나다 총리가 트럼프의 자택 마르알라고에서 비굴하게 행동하고, 키어 스타머 영국 총리, 에마뉘엘 마크롱 프랑스 대통령, 볼로디미르 젤렌스키 우크라이나 대통령이 백악관을 방문해 핀잔만 들을 때, 셰인바움은 멕시코를 떠나지 않고 협상하고, 통치하며, 트럼프가 정한 게임 규칙을 그대로..."
1일 전,23시간 전,[기고] 3천억 내놓으라는 연세대의 도 넘은 갑질,"연세대는 우크라이나 전쟁으로 인한 공사 비용 상승과 전공의 파업 등 재정난 등을 핑계로 송도 세브란스병원 건립에 적극적으로 나서지 않고 있다. 하지만 연세대학교가 그동안 받은 혜택을 따져보면, 이런 해명은 설득력이 떨어진다. 인천경제청이 연세대에 제공한 '수익용 토지'의 개발이익은 최소..."
1일 전,16시간 전,"트럼프 특사 ""트럼프-푸틴 이번 주 통화할 것""","우크라이나 전쟁 종전 논의를 위해 블라디미르 푸틴 러시아 대통령과 만난 스티브 위트코프 미국 도널드 트럼프 대통령 특사가 ""트럼프 대통령과 푸틴... 이는 미국과 우크라이나 고위급 대표단이 지난 11일 사우디아라비아 제다에서 만나 '30일간 휴전안'을 합의한 직후였다. 위트코프 특사는 종전 협상이 빠른..."
1일 전,16시간 전,"푸틴 만난 美 특사 ""트럼프·푸틴, 이번 주 통화 예정""","미국과 우크라이나 고위급 대표단이 지난 11일 사우디아라비아에서 '30일간 휴전안'에 합의한 직후였다. 그는 ""푸틴 대통령을 만난 직후 트럼프... 그는 또한 종전 협상 조건 논의를 위해 이번 주 미국 협상팀이 우크라이나, 러시아 양측을 만날 예정이라고 밝혔다. 위트코프 특사는 ""앞으로 몇 주 안에 어떤..."
1일 전,16시간 전,"푸틴 만나고 온 위트코프 특사 “이번주 트럼프-푸틴 통화, 몇 주내 휴전...",도널드 트럼프 대통령은 우크라이나 휴전을 위한 논의를 위해 이번 주 러시아의 블라디미르 푸틴 대통령과 통화할 가능성이 높다고 트럼프 대통령의... 그는 푸틴이 휴전에 어떤 조건을 내걸었는지 자세히 밝히지 않았지만 우크라이나내 러시아가 점유한 지역이 전쟁 종식에 대한 논의에 포함될 것이라고...
