기준시간,원본시간,제목,미리보기
1일 전,6시간 전,고려아연 새 뇌관 '3% 룰'…지분 집중된 영풍·MBK 허점 노려,"분리선출 시 주주가 행사할 수 있는 의결권은 최대 3%(의결권 없는 주식 제외)로 제한된다. 이때 선출하는 이사가 사외이사라면 주주는 특수관계인을... 정관 개정은 특별결의(출석주주 3분의 2 이상, 발행주식총수 3분의 1 이상 찬성) 사안이라 의결권 47%를 확보한 영풍·MBK가 반대하면 가결될 가능성이 없다...."
1일 전,6시간 전,"ISS, 영풍 주총서 이사회 안건 찬성…'집중투표제 반대'","영풍은 △재무제표 승인 △주식 액면분할 △사내이사 및 사외이사 선임 등을 제안했고 ISS는 모든 안건에 대해 찬성을 권고했다. 반면 영풍정밀이 제안한 △집중투표제 도입 △현물배당 도입 등 안건에 대해서는 ""설득력 있는 근거가 부족하다""며 반대 의견을 냈다. 앞서 영풍 지분 3.59% 보유한 영풍정밀은..."
1일 전,6시간 전,[재테크] 복수거래소 시대 '개막' 투자자들이 알아야 할 A to Z,'넥스트레이드'라는 대체거래소가 새롭게 문을 연 것으로 주식 거래 시간 확대 등 국내 주식 거래에 있어 전환점이 마련됐다는 평가가 나온다. 이에 월요신문에서는 복수 시장 체제 속 투자자들이 숙지해야 할 주요 사항들에 대해 알아봤다. '8 to 8' 거래 시간 확대 대체거래소가 도입되면서 가장 큰...
1일 전,6시간 전,"SK증권 ""키움증권, 거래대금 증가와 넥스트레이드 출범 이익 개선""","설용진 SK증권 연구원은 ""올해 1분기 중 국내 증시 거래대금이 회복 추세를 보이고 있으며, 해외주식 거래대금은 지난해 말에 비해 감소했지만 여전히 지난해 3분기보다 높은 수준을 유지하고 있다""며, ""이러한 상황에서 키움증권은 브로커리지 측면에서 우호적인 업황에 기반한 기대감이 가장 크게 반영될 것..."
1일 전,6시간 전,"ISS, 영풍 주총 찬성…영풍정밀 제안엔 반대","ISS는 15일 자 의안 분석 보고서를 통해 영풍이 제안한 재무제표 승인, 주식 액면분할, 사내이사 및 사외이사 선임 등 모든 안건에 찬성한다고 발표했다. 반면 고려아연 최윤범 회장 측의 영풍정밀이 제안한 주주제안 안건에 대해서는 모두 반대 의견을 냈다. 특히 ISS는 영풍정밀이 제안한 집중투표제..."
1일 전,6시간 전,"신영증권 “상법 개정안 통과, 주주권리 강화 통한 거버넌스 개혁 촉진...",강기훈 신영증권 연구원은 “이번 개정안이 올해 국내 주식시장의 중요한 키워드인 ‘거버넌스 개혁’을 뒷받침한다”며 “최상목 권한대행의 재의요구권 행사 여부는 미정이나 여당도 자본시장법 개정안을 마련한 적이 있어 소액주주 보호는 여야 공통의 목표”라고 진단했다. 강 연구원은 “비록 해외...
1일 전,6시간 전,"한국투자증권, PB 해외주식 역량 강화 교육",한국투자증권은 지난 15일 서울 여의도 본사에서 소속 PB(프라이빗 뱅커) 해외주식 역량 강화를 위한 전문가 초청 세미나를 진행했다고 밝혔다.... 나스닥 홍콩사무소 인 셰르 보(In Cher BOH) 나스닥 APAC 프로덕트 관리 및 지원 총괄과 텍톤투자자문·쿼터백투자자문·토러스자산운용 해외 투자 전문가를...
1일 전,6시간 전,"ISS, 영풍 정기주총 앞서 영풍 안건에 모두 찬성[시그널]",ISS는 영풍이 제안한 제안한 ▲재무제표 승인 ▲주식 액면분할 ▲사내이사 및 사외이사 선임 등 모든 안건에 대해 찬성을 권고했다. 하지만 영풍정밀(036560)이 제안한 ▲집중투표제 도입 ▲현물배당 도입 등 안건에 대해서는 “설득력 있는 근거가 부족하다”며 전부 반대 의견을 내고 강하게 제동을...
1일 전,6시간 전,“소득 높여 소비 장려” 中 내수 활성화 특별 대책 추진,"주식시장 안정화 조치를 추진하고 연기금 등의 증시 진입을 가속화하며 다양한 개인 채권 투자 상품을 만들어 재산소득도 높일 계획이다. 출산·양육 대책 확대, 교육 지원 강화, 취약계층 기초 생활 보장 등의 대책도 마련한다. 중국의 소득을 높이고 소비 환경을 개선해 소비 확대를 위한 마중물을 만든다는..."
1일 전,6시간 전,"[개장시황] 코스피‧코스닥 동반 상승 출발…""이번주, 주가 되돌림 기회...","개인과 기관은 각각 184억원어치, 76억원어치 주식을 팔고 있는 반면 외국인은 272억원어치를 매수했다. 시가총액 상위 10개 종목은 대체로 오름세를 보이고 있다. 삼성전자(2.93%), SK하이닉스(1.47%), 삼성바이오로직스(1.05%), 삼성전자우(1.87%), NAVER(0.24%), 한화에어로스페이스(0.99%), 셀트리온(0.16..."
1일 전,6시간 전,"한국투자증권, PB 대상 해외주식 전문가 초청 세미나 개최",한국투자증권이 소속 프라이빗 뱅커(PB)의 해외주식 역량 강화를 위해 전문가 초청 세미나를 개최했다고 17일 밝혔다. 이번 교육은 급변하는 글로벌... 해외주식 투자 전문가들이 초청됐다. 이들은 올해 주요국 금융시장 전망과 글로벌 섹터 및 테마 ETF 동향에 대한 심도 깊은 분석과 전략을 공유했다. 박재현...
1일 전,6시간 전,"한국투자증권, PB 해외주식 역량 강화 교육 실시",지난 15일 한국투자증권 본사에서 열린 'PB 해외주식 역량 강화 세미나'에서 나스닥 홍콩사무소 인 셰르 보(In Cher BOH) 총괄이 강연하고 있다. 한국투자증권은 지난 15일 서울 여의도 본사에서 소속 프라이빗 뱅커(PB)의 해외주식 역량 강화를 위한 전문가 초청 세미나를 진행했다고 17일 밝혔다. 급변하는...
1일 전,6시간 전,“투자왕은 바로 나”…2024키움영웅결정전 시상,"국내주식 부문 1억대회 1위는 ‘닥터가스레인지’(수익률 188%), 해외주식 부문 1억대회 1위는 ‘귀찮탱이’(수익률 327%)가 각각 차지하며 상금 1억원의 주인공이 됐다. 대회별 1위부터 3위까지는 상패와 상금, 4위부터 10위까지는 상장과 상금이 지급됐다. 대회 기간 최고 수익율은 431.23%로..."
1일 전,7시간 전,[더벨][한화그룹 승계 로드맵 점검]'지주사 부채비율 요건' 관리 들어간...,국내 공정거래법은 지주회사 요건으로 △별도기준 자산총액 5000억원 이상 △자회사 주식가액 합계액이 자산총액의 50% 이상 등을 규정하고 있다. 여기에 △부채비율 200% 이내 △상장 자회사 지분 30% 이상 보유(비상장사 자회사는 50%) △금산분리(금융 자회사 보유 금지) 등을 지주사의 행위제한 요건으로...
1일 전,6시간 전,"[서학!스타] 조비 에비에이션(JOBY), 버진 애틀랜틱과 손잡고 영국에 에...","['서학!스타'는 CBC뉴스에서 제공하는 미국주식을 포함한 해외주식 콘텐츠로, 독자 여러분들께 앞으로도 폭넓은 정보를 제공하기 위해 노력하겠습니다. 모든 투자는 각자의 판단으로 선택해서 하는 것으로 최종적 책임은 투자자에게 있다는 점을 알려드립니다.] ▮ CBC뉴스ㅣCBCNEWS"
1일 전,6시간 전,"KB證, 대체거래소 오픈 이벤트 '더 길~어진 투자찬스!' 실시","넥스트레이드(NXT) 거래소 출범으로 투자자들은 국내 주식시장에서 기존의 정규거래 시간 외에도 애프터마켓과 프리마켓에서 유연한 거래환경을... 먼저, 넥스트레이드(NXT) 거래소 애프터마켓과 프리마켓에서 거래한 고객을 대상으로 누적거래금액에 따라 추첨을 통해 국내쿠폰을 제공하는..."
1일 전,7시간 전,"키움증권, ‘2024키움영웅결정전’ 시상","17일 키움증권에 따르면 국내주식 부문 1억대회 1위는 ‘닥터가스레인지’(수익률 188%), 해외주식 부문 1억대회 1위는 ‘귀찮탱이’(수익률 327%) 차지하며 각각 상금 1억원의 주인공이 됐다. 대회별 1위부터 3위까지는 상패와 상금, 4위부터 10위까지는 상장과 상금이 지급됐다. 대회 기간 최고..."
1일 전,7시간 전,이마트·LG생건도 퇴근 후 거래…대체거래소 종목 110개로 확대,코스피 대장주인 삼성전자[005930]와 SK하이닉스[000660] 등은 내주부터 거래할 수 있습니다. 넥스트레이드 출범으로 투자자들은 오전 8시부터 오후 8시까지 주식 거래가 가능해졌습니다. 특히 개인투자자들을 중심으로 넥스트레이드 거래가 활발한 것으로 나타나고 있습니다.
1일 전,7시간 전,"중국 양회 후 첫 소비촉진 대책 발표…""추가 대책 나와야""","아울러 주식시장을 안정화하고 전략적 준비금 제도도 강화하겠다고 밝혔다. 역시 시장 유동성을 확대하기 위한 조치들이다. 개인 투자자들을 위한 다양한 채권 관련 투자상품 도입 방안도 밝혔다. 출산율을 늘리기 위한 각종 인센티브도 예고했다. 왕펭 베이징 사회과학원 부연구원은 ""임금소득과 부동산 소득이..."
1일 전,7시간 전,초음파 의료기기의 새로운 기준을 제시하다!,"초음파 의료기기 전문기업 주식회사 뉴퐁(대표 이재용)은 세계 최초로 곡선형 카트리지를 적용한 고강도 집속 초음파(HIFU) 기기 'LINCURVE PRO'를 공식 출시했다. 기존 HIFU 기기의 한계를 뛰어넘는 혁신적 기술로, 더욱 정밀하고 안전한 리프팅 시술이 가능해질 전망이다. ■ 곡선형 카트리지로 기존..."
1일 전,7시간 전,"[GAM] ②'돈 먹는 하마'에서 '캐시카우'로, '라이다' 테마 속 투자기회","이 기사는 3월 14일 오전 12시53분 '해외 주식 투자의 도우미' GAM(Global Asset Management)에 출고된 프리미엄 기사입니다. GAM에서 회원 가입을 하면... [본 기사는 정보를 제공하기 위한 것이며, 투자를 권유하거나 주식거래를 유도하지 않습니다. 해당 정보 이용에 따르는 책임은 이용자 본인에게..."
1일 전,7시간 전,"글로벌 의결권 자문기관 ISS, 영풍의 주총 안건 전폭 지지","ISS는 영풍이 제안한 ▲재무제표 승인 ▲주식 액면분할 ▲사내이사·사외이사 선임 등 모든 안건에 대해 찬성을 권고했다. 하지만 영풍정밀이 제안한 ▲집중투표제 도입 ▲현물배당 도입 등 안건에 대해서는 ""설득력 있는 근거가 부족하다""며 전부 반대 의견을 내고 제동을 걸었다. ISS는 특히 집중투표제..."
1일 전,7시간 전,"ESI컴퍼니, 유치권 행사 점유 대행 등 전문 용역 서비스 확장","주식회사 ESI컴퍼니(이에스아이컴퍼니)가 유치권 행사 점유 업무 대행과 전문 용역 서비스 확장에 나선다고 밝혔다. ESI컴퍼니는 안전 방어, 리스크 관리 등 다양한 업무를 수행하며, 각종 행사 안전 요원 배치, 안전 경호, 보안 업무 등 폭넓은 대응 역량을 갖추고 있다. 현재 서울·경기권을 비롯한 기타..."
1일 전,7시간 전,"글로벌 의결권 자문기관 ISS, 영풍의 주총 안건 전폭 지지","ISS는 영풍이 제안한 ▲재무제표 승인 ▲주식 액면분할 ▲사내이사·사외이사 선임 등 모든 안건에 대해 찬성을 권고했다. 하지만 영풍정밀이 제안한 ▲집중투표제 도입 ▲현물배당 도입 등 안건에 대해서는 ""설득력 있는 근거가 부족하다""며 전부 반대 의견을 내고 제동을 걸었다. ISS는 특히 집중투표제..."
1일 전,7시간 전,초음파 의료기기의 새로운 기준을 제시하다!,"초음파 의료기기 전문기업 주식회사 뉴퐁(대표 이재용)은 세계 최초로 곡선형 카트리지를 적용한 고강도 집속 초음파(HIFU) 기기 'LINCURVE PRO'를 공식 출시했다. 기존 HIFU 기기의 한계를 뛰어넘는 혁신적 기술로, 더욱 정밀하고 안전한 리프팅 시술이 가능해질 전망이다. ■ 곡선형 카트리지로 기존..."
1일 전,7시간 전,"[GAM] ②'돈 먹는 하마'에서 '캐시카우'로, '라이다' 테마 속 투자기회","이 기사는 3월 14일 오전 12시53분 '해외 주식 투자의 도우미' GAM(Global Asset Management)에 출고된 프리미엄 기사입니다. GAM에서 회원 가입을 하면... [본 기사는 정보를 제공하기 위한 것이며, 투자를 권유하거나 주식거래를 유도하지 않습니다. 해당 정보 이용에 따르는 책임은 이용자 본인에게..."
1일 전,6시간 전,"SK증권 ""미래에셋증권, 해외주식 및 퇴직연금 등서 경쟁력 부각""","SK증권은 17일 미래에셋증권에 대해 해외주식 및 퇴직연금 등 주요 사업 부문에서 경쟁력이 부각되고 있다며, 투자의견을 '매수'로 유지하고 목표가를... 그는 ""최근 증권업종에서 성장성과 수익성 측면에서 주목받고 있는 해외주식과 퇴직연금 등 사업 부문에서 미래에셋증권의 높은 경쟁력이 두드러지고..."
1일 전,7시간 전,"ESI컴퍼니, 유치권 행사 점유 대행 등 전문 용역 서비스 확장","주식회사 ESI컴퍼니(이에스아이컴퍼니)가 유치권 행사 점유 업무 대행과 전문 용역 서비스 확장에 나선다고 밝혔다. ESI컴퍼니는 안전 방어, 리스크 관리 등 다양한 업무를 수행하며, 각종 행사 안전 요원 배치, 안전 경호, 보안 업무 등 폭넓은 대응 역량을 갖추고 있다. 현재 서울·경기권을 비롯한 기타..."
1일 전,7시간 전,목표수익률 달성 시 채권형으로 전환…삼성글로벌CoreAI목표전환형 펀드...,"삼성글로벌CoreAI목표전환형 펀드는 채권과 AI 관련 주식으로 구성되며, 투자 비중은 채권 60%, 주식 40% 수준으로 운용될 예정이다. 채권은 단기 우량채권, 채권형 ETF 및 머니마켓 ETF에 투자해하고, 주식은 반도체·인프라, 소프트웨어, 로보틱스 등 성장성이 높은 AI 핵심 테마 관련 기업에 집중 투자한다...."
